fips,state_fips_code,county_fips_code,housing_units_grams_oxy,housing_units_quant_oxy,housing_units_grams_hydro,housing_units_quant_hydro,num_homes_with_mortgage_grams_oxy,num_homes_with_mortgage_quant_oxy,num_homes_with_mortgage_grams_hydro,num_homes_with_mortgage_quant_hydro,one_bedroom_housing_units_grams_oxy,one_bedroom_housing_units_quant_oxy,one_bedroom_housing_units_grams_hydro,one_bedroom_housing_units_quant_hydro,two_bedroom_housing_units_grams_oxy,two_bedroom_housing_units_quant_oxy,two_bedroom_housing_units_grams_hydro,two_bedroom_housing_units_quant_hydro,three_bedroom_housing_units_grams_oxy,three_bedroom_housing_units_quant_oxy,three_bedroom_housing_units_grams_hydro,three_bedroom_housing_units_quant_hydro,four_bedroom_housing_units_grams_oxy,four_bedroom_housing_units_quant_oxy,four_bedroom_housing_units_grams_hydro,four_bedroom_housing_units_quant_hydro,five_bedroom_housing_units_grams_oxy,five_bedroom_housing_units_quant_oxy,five_bedroom_housing_units_grams_hydro,five_bedroom_housing_units_quant_hydro,males_in_agriculture_grams_oxy,males_in_agriculture_quant_oxy,males_in_agriculture_grams_hydro,males_in_agriculture_quant_hydro,males_in_construction_grams_oxy,males_in_construction_quant_oxy,males_in_construction_grams_hydro,males_in_construction_quant_hydro,males_in_manufacturing_grams_oxy,males_in_manufacturing_quant_oxy,males_in_manufacturing_grams_hydro,males_in_manufacturing_quant_hydro,males_in_logistics_grams_oxy,males_in_logistics_quant_oxy,males_in_logistics_grams_hydro,males_in_logistics_quant_hydro,females_in_agriculture_grams_oxy,females_in_agriculture_quant_oxy,females_in_agriculture_grams_hydro,females_in_agriculture_quant_hydro,females_in_construction_grams_oxy,females_in_construction_quant_oxy,females_in_construction_grams_hydro,females_in_construction_quant_hydro,females_in_manufacturing_grams_oxy,females_in_manufacturing_quant_oxy,females_in_manufacturing_grams_hydro,females_in_manufacturing_quant_hydro,females_in_logistics_grams_oxy,females_in_logistics_quant_oxy,females_in_logistics_grams_hydro,females_in_logistics_quant_hydro,num_degree_holders_grams_oxy,num_degree_holders_quant_oxy,num_degree_holders_grams_hydro,num_degree_holders_quant_hydro,pop_nonwhite_grams_oxy,pop_nonwhite_quant_oxy,pop_nonwhite_grams_hydro,pop_nonwhite_quant_hydro,est_total_bedrooms_grams_oxy,est_total_bedrooms_quant_oxy,est_total_bedrooms_grams_hydro,est_total_bedrooms_quant_hydro,pop_labor_jobs_grams_oxy,pop_labor_jobs_quant_oxy,pop_labor_jobs_grams_hydro,pop_labor_jobs_quant_hydro,Opioid_death_Crude_Rate_grams_oxy,Opioid_death_Crude_Rate_quant_oxy,Opioid_death_Crude_Rate_grams_hydro,Opioid_death_Crude_Rate_quant_hydro
42083,42,83,0.859898357,0.813446141,0.884923544,0.903807777,-0.815790139,-0.823458686,-0.784694535,-0.679877095,-0.642167125,-0.669043723,-0.548939872,-0.631442472,0.81843379,0.770851401,0.865122447,0.81769255,-0.908301304,-0.900388723,-0.881962486,-0.794868928,0.951575948,0.914303264,0.936069135,0.949856083,-0.923975854,-0.937176059,-0.957936611,-0.923320202,0.943156587,0.900070256,0.806271524,0.879298242,-0.246825824,-0.298883801,-0.482164368,-0.370207928,-0.713200187,-0.738271223,-0.61152314,-0.478397038,-0.827040609,-0.732381963,-0.644813212,-0.877648069,0.788993625,0.707835371,0.717614778,0.938650673,0.22118833,0.070405103,-0.035676924,0.378967269,-0.981817528,-0.999271736,-0.984093606,-0.896796208,-0.430991881,-0.514101877,-0.671178458,-0.45309419,-0.303563935,-0.350489893,-0.338506633,-0.370044402,0.88778032,0.853853706,0.910547809,0.940104024,-0.343445268,-0.420688416,-0.272113242,-0.183645553,-0.973644085,-0.995948891,-0.992174226,-0.89382284,0,0,0,0
42085,42,85,0.655536608,0.847317143,0.892092623,0.763229389,0.053123063,0.012545285,0.027319478,-0.164477896,-0.564082579,-0.741220061,-0.812001151,-0.669622996,-0.717795342,-0.818967961,-0.742627152,-0.747843713,0.745329465,0.881678318,0.832295217,0.723197164,0.63824442,0.88623166,0.979303535,0.892471299,0.670143232,0.883210634,0.914545783,0.911831918,-0.528016632,-0.597672015,-0.577703454,-0.485958856,0.706642904,0.853603605,0.756037708,0.776735679,-0.69168605,-0.91222547,-0.935681105,-0.912997637,-0.609670242,-0.613709686,-0.563161434,-0.233552971,-0.317149595,-0.318164807,-0.273208732,-0.233483461,-0.372340021,-0.445843113,-0.444619148,-0.318819395,0.36307092,0.438275142,0.435984575,0.334168615,-0.653881277,-0.931696268,-0.986355369,-0.910085432,0.554418785,0.803040354,0.890486648,0.912240454,0.815192412,0.969969965,0.937919345,0.828214988,0.653227515,0.846566795,0.869363025,0.789693472,-0.676743663,-0.888095738,-0.929834593,-0.823873874,0,0,0,0
42087,42,87,0.870001166,0.916287276,0.897351863,0.872629137,0.901897855,0.915953147,0.936392591,0.948727326,-0.847962161,-0.871442303,-0.82498063,-0.738708646,-0.87574998,-0.856344582,-0.886896075,-0.925988534,0.899142694,0.898217865,0.916100954,0.949314288,0.127927214,0.096795947,0.075773955,-0.026883841,-0.816891449,-0.769318633,-0.746500576,-0.714825846,-0.338449647,-0.362744623,-0.459713325,-0.715007932,0.905181049,0.914152921,0.953896061,0.948752017,-0.78433211,-0.799591862,-0.754885457,-0.38988074,0.382248615,0.416448276,0.418070334,0.22889205,-0.71224783,-0.736355382,-0.784938208,-0.783701004,0.670655074,0.655671116,0.565259341,0.149603692,-0.715093947,-0.738625994,-0.789427775,-0.799364876,0.875079976,0.889717723,0.927251055,0.894298978,0.886955186,0.869566294,0.8361829,0.779878347,0.932119671,0.954646035,0.94685133,0.923793443,0.424439373,0.466235751,0.488792262,0.465227784,-0.41500234,-0.440556594,-0.39096782,-0.018531682,0,0,0,0
42089,42,89,0.895592792,0.914246767,0.762876093,0.581316372,-0.882529444,-0.869689364,-0.683542051,-0.652405372,-0.150049205,-0.197061661,-0.315065102,-0.07367574,-0.853228032,-0.887047339,-0.80793623,-0.700901089,-0.738062659,-0.709310601,-0.32898338,-0.341661886,0.979245675,0.978955095,0.793277849,0.737203681,0.971932895,0.974418032,0.807206383,0.695680053,0.977773008,0.976639411,0.399662988,0.223122021,-0.907014013,-0.872191335,-0.208820467,-0.095685414,-0.194465043,-0.148834121,0.573949715,0.42631455,-0.929962631,-0.906593857,-0.244400959,-0.038559871,0.868407331,0.831578702,0.552542771,0.352205509,-0.274543681,-0.23236687,0.523879071,0.611648882,0.276079887,0.24362856,-0.521881181,-0.63605713,0.85165285,0.863931939,0.005940359,-0.263721201,0.307508641,0.244431605,-0.29685729,-0.331632902,0.905276943,0.933169273,0.894970681,0.819482781,0.929953955,0.911138195,0.815724261,0.777755236,-0.78868424,-0.738583291,-0.093488707,-0.086641542,0.05589937,0.05543146,-0.082807963,-0.522726361
42093,42,93,0.524251291,0.596419312,0.892502627,0.935933736,0.185083936,-0.81905414,-0.64501933,-0.560975328,0.680923818,-0.36934586,-0.262119337,-0.083409088,0.541257326,0.987837786,0.738712002,0.827375588,-0.53456693,-0.979680251,-0.669058171,-0.764689473,0.98321409,0.36540729,0.306520958,0.524428727,-0.763150693,-0.878939625,-0.75179019,-0.886544707,-0.91181331,-0.344857151,-0.439394177,-0.621694884,-0.928344165,-0.080931136,-0.078539326,-0.297324143,-0.649907031,-0.88153082,-0.872871204,-0.964676998,0.329473396,-0.698455248,-0.763358275,-0.622518474,0.208810231,0.41522999,0.879617665,0.838600736,-0.695758103,-0.471355347,-0.738274614,-0.836416648,-0.252930152,-0.981087095,-0.849858802,-0.853999623,0.167931497,-0.818868589,-0.797554547,-0.697880029,-0.189989421,0.715672173,0.893276485,0.770273741,0.564220521,0.945594312,0.880224696,0.95381571,-0.09172779,-0.921612731,-0.607847536,-0.601138304,-0.661641978,-0.892651388,-0.857632276,-0.954853985,0,0,0,0
42095,42,95,0.75389684,0.822776142,0.931668415,0.869613261,-0.711682285,-0.734957873,-0.65245083,-0.655488327,0.779268436,0.823544528,0.698221119,0.700835706,0.279398971,0.222608745,0.269390829,0.093679576,0.442372487,0.524929956,0.412805738,0.386084474,0.14161297,0.124837787,-0.015346168,0.077520649,-0.504348637,-0.498100753,-0.667764585,-0.550524839,0.075503415,0.008166974,0.102093158,0.039794379,-0.927479801,-0.919231484,-0.939013844,-0.888948173,-0.753536697,-0.762043386,-0.831413892,-0.762468472,-0.627658976,-0.644958865,-0.49374345,-0.506178088,0.847354947,0.849755009,0.812539448,0.854060688,-0.182696778,-0.284800008,-0.227647455,-0.226760039,0.173947486,0.288523503,0.25933256,0.237221992,-0.434138584,-0.387698719,-0.525040686,-0.401186991,0.93776406,0.945011099,0.904045149,0.887128171,0.958593776,0.983631514,0.920010984,0.932379212,0.137702795,0.167481152,-0.038111077,0.020580074,-0.93080173,-0.915412024,-0.900941782,-0.869258743,0.768037226,0.830700145,0.88289743,0.815206858
42101,42,101,0.886996767,0.873581747,-0.193905259,0.140773848,-0.183412548,-0.228901271,0.316862681,-0.664657381,0.455301756,0.470661614,-0.56006805,-0.220612135,-0.008570688,-0.012260852,-0.356004994,-0.525776027,-0.668780828,-0.68097811,-0.151988309,-0.431700247,0.897673627,0.893108059,-0.355802595,0.046476138,-0.894210044,-0.878396252,-0.007855874,-0.412396542,-0.172600899,-0.208019619,-0.244451124,-0.12111802,-0.681197621,-0.740387903,0.141695964,-0.750402097,0.601808222,0.551132122,-0.230630399,-0.296270094,-0.730119455,-0.782981298,-0.113859877,-0.804057419,0.563766394,0.532491831,-0.573315244,-0.3055732,-0.270767911,-0.256701389,0.866552921,0.401051402,0.163239146,0.140421754,-0.826850636,-0.5495701,-0.291462518,-0.32738283,-0.645978233,-0.769595033,0.90587944,0.88186364,-0.35162353,0.102720583,0.938819347,0.921094442,-0.464373826,0.07469352,-0.487283537,-0.497139193,-0.416976901,-0.637565206,-0.290510477,-0.361606641,-0.161520812,-0.868243679,0.324113717,0.348781633,-0.112456601,0.513078762
42103,42,103,0.77320641,0.816912467,0.92551747,0.853615759,0.614497821,0.626194891,0.610742819,0.614449274,-0.910284041,-0.917450457,-0.827594018,-0.720660193,0.671018086,0.640583975,0.331981053,0.126313959,0.282575149,0.243098511,-0.054150213,-0.124098827,0.933741779,0.931637832,0.763784544,0.582400665,0.581351637,0.623447508,0.794216222,0.809226266,0.529034873,0.473955709,-0.212044028,-0.759397564,-0.995532841,-0.990181439,-0.674449027,-0.091564533,-0.856981167,-0.877542849,-0.863799313,-0.498362622,0.61927966,0.662058898,0.930563941,0.797256149,0.908158842,0.900358649,0.576732066,0.014346728,0.819613624,0.837216355,0.786645445,0.38342106,-0.889890801,-0.913215297,-0.905931061,-0.502535903,-0.591697937,-0.54651632,0.047404495,0.557663605,0.99121524,0.993179306,0.840019049,0.68784293,0.648851115,0.658485243,0.554675741,0.443790305,0.968444563,0.961847899,0.75688547,0.585333627,-0.989934034,-0.993099748,-0.76703026,-0.235670708,0,0,0,0
42105,42,105,0.368310389,0.895441135,0.97033756,-0.348798739,-0.019485352,-0.772185864,-0.993075678,-0.004529687,-0.350995991,-0.826200519,-0.969768011,0.301203338,0.335502763,-0.332608064,-0.802310782,-0.431680235,0.535842365,0.984393669,0.849869552,-0.576709121,-0.171467206,0.526775364,0.913099437,0.24769657,-0.56489507,0.3769381,0.740670952,0.572409882,0.507627917,-0.300703842,-0.106046324,-0.309549402,-0.199976087,0.79233331,0.793890323,0.094039513,-0.52145973,-0.160873754,-0.436497098,0.329007553,-0.549077826,0.415358112,0.753399282,0.545894701,-0.925571493,-0.330501364,0.133313191,0.968334223,0.062558958,-0.861368068,-0.901194446,0.008716408,-0.010841982,-0.804611467,-0.990214521,0.005357864,-0.495827251,-0.997812672,-0.799212217,0.570857338,0.195004012,0.883093232,0.570945218,-0.360990059,0.606782586,0.28503727,-0.302405401,-0.753928987,0.232743982,0.976018438,0.861115839,-0.321164506,-0.812898687,-0.619333325,-0.61400268,0.718861904,0,0,0,0
42109,42,109,0.812713474,0.841978374,0.82301136,0.725768533,-0.728050762,-0.709708788,-0.652319647,-0.588944644,-0.804462755,-0.788430526,-0.83238038,-0.87194491,-0.64411875,-0.637066501,-0.566884811,-0.496364693,-0.21083711,-0.253636354,-0.266390866,-0.046472253,0.245240745,0.279364295,0.297673606,0.101223855,0.808248171,0.825294556,0.848754475,0.752771998,-0.222756321,-0.201076095,-0.139786379,-0.209489245,0.833787396,0.818384875,0.798958449,0.832461429,-0.99680112,-0.996101315,-0.97924922,-0.886723885,-0.616335605,-0.633285928,-0.678133706,-0.560447017,-0.912654519,-0.923904579,-0.890136278,-0.684300592,0.752139931,0.734535398,0.785991892,0.943864658,-0.942239218,-0.934949162,-0.965282046,-0.996533924,-0.542184068,-0.549314361,-0.438306344,-0.183262949,0.917563755,0.90124635,0.912355992,0.890913127,0.799219437,0.826007896,0.795315422,0.695524021,0.234588378,0.238078101,0.316203196,0.326800495,-0.993673209,-0.996432353,-0.990194788,-0.885324397,0,0,0,0
42111,42,111,0.900982222,0.906569522,0.942420193,0.881914214,0.801876199,0.804022807,0.885060798,0.954769681,-0.826892375,-0.805880184,-0.863893199,-0.76607598,-0.87889259,-0.87066668,-0.914866783,-0.893684428,0.878108854,0.874981594,0.889377267,0.877943862,0.79279107,0.80342027,0.77286277,0.733447602,0.063236179,0.03828222,0.216629521,0.304583724,-0.531406893,-0.529090049,-0.643718892,-0.565171139,-0.609848988,-0.597725616,-0.598308259,-0.285110296,-0.67660793,-0.685427171,-0.773491398,-0.668666549,0.05950196,0.038214672,0.148026599,0.078169638,-0.409624009,-0.374806522,-0.472956476,-0.402050196,-0.431849718,-0.46013201,-0.312049453,-0.151391259,0.347002811,0.379873817,0.242826345,0.103056754,0.551881198,0.580214211,0.579364756,0.415991922,0.814607043,0.798543353,0.891033557,0.866525552,0.939705995,0.950546016,0.942097564,0.841431051,0.822397531,0.826673512,0.833599236,0.837501491,-0.59273769,-0.581785936,-0.667146945,-0.544372991,0,0,0,0
42113,42,113,-0.589390534,-0.581280413,0.841890649,-0.563517603,0.874885848,0.879262463,-0.639879452,0.08238983,0.613952768,0.620918504,-0.205067898,0.388095294,0.910137676,0.906465571,-0.998038659,0.326021344,0.611480865,0.609604227,-0.495703138,0.975991613,-0.50098944,-0.494276531,0.628732788,-0.881803913,0.36521345,0.37365283,0.081897031,0.260681692,-0.123289789,-0.113969422,0.548077395,-0.013005753,0.857641097,0.853769267,-0.98266167,0.188167491,0.58229174,0.57416487,-0.831712481,0.583982712,-0.854368524,-0.849182461,0.991216807,-0.438586238,0.969213863,0.968004644,-0.953198375,0.270642728,0.911553407,0.908148629,-0.994392765,0.288627599,0.906546402,0.910741916,-0.637669415,0.295720461,0.95015731,0.947465598,-0.98801721,0.346806758,-0.639698007,-0.633538116,0.74471247,-0.853662768,0.427663868,0.431649975,-0.086316095,0.76499606,0.844550348,0.84945856,-0.522035783,0.408496241,0.931506721,0.927974784,-0.958937258,0.600830793,0,0,0,0
42117,42,117,0.920897203,0.927923317,0.907630524,0.771268207,-0.852145229,-0.842304509,-0.623341297,-0.609189197,-0.218391936,-0.24366375,-0.157683518,-0.164692979,-0.962857434,-0.960184127,-0.910294704,-0.835193229,0.703817868,0.697650201,0.651453409,0.534186632,0.697190559,0.724626929,0.655827773,0.440452262,0.710473544,0.720911515,0.711085122,0.540977654,0.687876687,0.746513176,0.389547515,0.159024926,0.616668269,0.572399734,0.8318226,0.836176704,-0.699609019,-0.640438767,-0.833280171,-0.890318968,0.979570257,0.957490717,0.965327839,0.891434197,-0.833099527,-0.877931932,-0.523872486,-0.31822818,-0.283271677,-0.307748074,-0.272347801,-0.152813616,-0.906299313,-0.895826669,-0.910060839,-0.806003658,0.844614213,0.798394011,0.989013467,0.980073346,0.237484322,0.252190543,0.534690929,0.538425774,0.981976897,0.980863719,0.908072944,0.834050651,0.369029773,0.384645879,0.343404982,0.091871821,0.576723786,0.629651475,0.35599538,0.144386287,0,0,0,0
42121,42,121,0.897005049,0.918320011,0.830375177,0.8468443,0.631483135,0.711597991,0.662400639,0.632139414,-0.325508465,-0.372902693,-0.214670195,-0.228105584,0.483306573,0.437767343,0.560545695,0.592212347,-0.245189868,-0.253466508,-0.348850293,-0.351455523,0.967122159,0.977276395,0.894880729,0.913667784,-0.533772264,-0.578312084,-0.619465395,-0.580977036,-0.975595812,-0.910849182,-0.889814087,-0.936560164,-0.574611871,-0.735094779,-0.569167696,-0.494705093,0.853068139,0.905295907,0.673762392,0.691150613,0.619502598,0.770763739,0.623878502,0.550958148,-0.981412199,-0.937889648,-0.871995953,-0.914964317,-0.571908941,-0.645334846,-0.775127299,-0.688000627,0.89158622,0.916685349,0.973371005,0.937382563,0.943737253,0.98096076,0.950812047,0.927823629,0.791863195,0.7989011,0.82310348,0.804804342,0.932070984,0.951821262,0.86200568,0.87448898,0.373980295,0.342920954,0.241245212,0.279496258,0.934354975,0.985385307,0.846853411,0.841362666,0,0,0,0
42123,42,123,0.915088087,0.910585617,0.86049366,0.807916523,-0.052457347,-0.059704101,-0.132889708,-0.331198821,-0.854099848,-0.859184971,-0.905565856,-0.960734498,0.301224499,0.300677813,0.487902642,0.472345362,0.517388241,0.525430074,0.572515575,0.490469591,0.639910238,0.645251725,0.518187521,0.508621549,-0.927799676,-0.915884814,-0.866606363,-0.842632439,-0.301375937,-0.404989844,-0.910019255,-0.670961665,-0.516996909,-0.559413835,-0.861012865,-0.96882995,-0.567174242,-0.52310484,0.140163405,0.173432876,0.66696378,0.733199383,0.993508054,0.945498636,-0.922266121,-0.955599226,-0.881620452,-0.883841174,-0.743790172,-0.789610098,-0.948123138,-0.989991174,-0.887171104,-0.891958764,-0.775358198,-0.937210029,-0.748618474,-0.684461965,0.030577515,-0.098402137,0.677288125,0.686963204,0.540190411,0.621902123,0.970455339,0.97252251,0.881648144,0.846776771,0.267230144,0.2771293,0.262121419,0.209640721,-0.978982511,-0.9740543,-0.693858953,-0.82344181,0,0,0,0
42125,42,125,0.975244818,0.960095222,0.959272844,0.912811294,-0.718302984,-0.767432397,-0.529097592,-0.787905501,-0.908286903,-0.885053671,-0.93150595,-0.928649041,-0.504155668,-0.421252118,-0.715543738,-0.313973612,0.733742973,0.70120601,0.808930432,0.643575733,0.543593729,0.551176424,0.50694875,0.613476046,-0.388766603,-0.367866687,-0.472877617,-0.238787513,0.90782106,0.917287381,0.808374667,0.950673076,-0.92118337,-0.910993382,-0.943141741,-0.893771841,-0.868556173,-0.890766676,-0.726921579,-0.774222114,0.300948677,0.334475159,0.324395006,0.133103465,0.761836677,0.813485803,0.497088711,0.843719405,-0.396758116,-0.436952025,-0.243383878,-0.378146594,0.470208293,0.511542251,0.317305992,0.443313441,-0.458054147,-0.41827724,-0.507683798,-0.354658032,0.093791261,0.128859357,-0.029264501,0.243592062,0.948173224,0.949329008,0.880942146,0.940819372,0.775904272,0.795509831,0.703746568,0.828296981,-0.705056674,-0.671230751,-0.732088562,-0.564930893,0,0,0,0
42129,42,129,0.936735742,0.957805447,0.968170251,0.927766053,0.581852761,0.605386285,0.697432044,0.685875653,0.119598521,0.089802836,0.024409103,0.007204434,-0.859802999,-0.839878223,-0.872733529,-0.858811796,0.775515884,0.781299385,0.869435704,0.869468968,0.921540552,0.933505346,0.902098724,0.906535512,0.855584704,0.87655737,0.918264881,0.923902138,0.102907459,0.098140228,0.161976513,0.289023766,-0.937335051,-0.925524218,-0.898960307,-0.835440665,-0.074896083,-0.093228951,-0.057174985,0.016208721,-0.033894915,-0.058160799,-0.201499001,-0.210499395,-0.711918143,-0.699243644,-0.731529017,-0.707518933,-0.286728254,-0.312444058,-0.23771401,-0.183232441,0.028119386,0.052132434,-0.018648472,-0.067788317,0.05876067,0.080168207,-0.020815499,-0.09216735,0.651958617,0.673421127,0.63967381,0.715814965,0.913219148,0.928571533,0.955770055,0.951430818,0.877258991,0.904501426,0.926019138,0.936566926,-0.773764861,-0.763003634,-0.818340165,-0.80650603,0.665176887,0.717928059,0.752380564,0.842114811
42133,42,133,0.913826357,0.76917135,0.905438911,0.735290717,-0.911196421,-0.73226682,-0.910905761,-0.810177762,0.594971442,0.54122724,0.472099603,0.712219175,-0.920897629,-0.774820553,-0.80059023,-0.819541123,-0.365315433,-0.326314708,-0.507122888,-0.267491025,0.47235471,0.548664289,0.578300378,0.537277861,0.95296425,0.923267512,0.935521227,0.8814444,-0.581338231,-0.659262184,-0.651790124,-0.542347786,-0.960666168,-0.873576042,-0.895010268,-0.937118117,-0.852445077,-0.802394269,-0.767455299,-0.859701085,0.435154328,0.548746032,0.578304039,0.456258398,0.317863888,0.332581631,0.334983003,0.277098358,-0.243234852,-0.246314215,-0.077253922,-0.128738142,-0.031122745,-0.000864234,-0.194976501,-0.135575557,-0.07164759,-0.027706501,-0.190808246,-0.072814299,0.284719659,0.359126446,0.336437948,0.511846146,0.929678052,0.884184109,0.890228509,0.906728155,-0.061773475,0.108860921,-0.137219794,0.129759394,-0.973423441,-0.884585071,-0.914553982,-0.933116352,0.819811807,0.729206266,0.759734594,0.922985775
44001,44,1,0.617227958,0.797858064,0.551315403,0.765959145,0.56662103,0.865360477,0.492633933,0.864842089,0.104542712,-0.413713233,-0.601446299,-0.467864085,0.543481215,0.887188556,0.331367346,0.950945842,0.767368339,0.741909309,0.60070218,0.525483878,-0.604566359,-0.515889948,0.13890824,-0.449805318,-0.81610167,-0.90725369,-0.287641269,-0.881505497,0.295518714,0.68520741,0.112095139,0.748490289,-0.71462304,-0.683125636,0.87370444,-0.855613057,-0.579183861,-0.840649753,0.325476838,-0.953992894,-0.758268874,-0.957023516,0.028836056,-0.849219715,0,0,0,0,-0.728974455,-0.95654659,0.132175661,-0.91961982,0.961118739,0.782770567,-0.728473451,0.739910657,0.036576964,-0.335635621,0.105980555,-0.587761656,0.821974884,0.966494898,0.131868825,0.927202499,0.633457418,0.844903421,0.562554505,0.825668088,0.402427752,0.624060543,0.742313621,0.533161799,-0.490764593,-0.793311715,0.236433779,-0.913298699,0,0,0,0
44003,44,3,0.866318387,0.833317784,0.90956728,0.865156214,-0.417801293,-0.469481865,0.258123767,-0.28585297,0.512106752,0.476878654,0.470348734,0.176020122,0.203395254,0.204373176,0.070909111,0.292793359,0.973980284,0.98673463,0.567650057,0.964458118,-0.232470728,-0.19665716,-0.604120729,-0.0407152,-0.364051964,-0.270603805,-0.460150493,-0.179552034,-0.155676424,-0.101007178,0.10508263,-0.016008451,-0.976082024,-0.982297639,-0.462218274,-0.864861069,-0.66820539,-0.652610379,-0.486416239,-0.754673993,-0.827098479,-0.870524105,-0.766579233,-0.856629425,-0.541019012,-0.517399303,-0.624399571,-0.535625214,-0.582474672,-0.533031287,-0.300033687,-0.590168223,0.419607298,0.369578307,0.242946607,0.474242645,-0.385376837,-0.43496597,-0.368179515,-0.544113573,0.681185116,0.72692666,-0.004471769,0.747118339,0.80737776,0.75741589,0.935630664,0.668713083,0.852718681,0.889019825,0.341284004,0.906906858,-0.950594405,-0.96769746,-0.535661096,-0.858412017,0.765792496,0.745706756,-0.087526824,0.469609985
44005,44,5,0.906386903,0.762901117,0.72764043,0.847870473,-0.100015795,-0.334299621,0.518714987,-0.011003817,-0.913692478,-0.950316152,-0.489697759,-0.861969032,0.84033189,0.73795587,0.843840962,0.888332349,0.552979166,0.318591924,0.56772803,0.459715685,-0.661005343,-0.781379068,-0.015942014,-0.557898803,0.677824126,0.722881592,0.126559871,0.599085967,0.598609249,0.318475675,0.62540819,0.80643467,-0.823951631,-0.971410884,0.357508959,-0.839512395,-0.777002501,-0.890625865,0.782218161,-0.573770191,-0.868234938,-0.570436588,-0.297274203,-0.948648566,-0.878956106,-0.960780194,0.279564245,-0.901426649,-0.76536022,-0.98704312,0.584651114,-0.70978867,0.293195211,0.718734503,-0.883678229,0.153555556,-0.577141213,-0.634149049,-0.237651919,-0.786875017,0.953026834,0.82554055,0.829089357,0.939692016,0.901197593,0.92366547,0.666837585,0.895078483,0.851167407,0.612853519,0.883920573,0.847673504,-0.904939692,-0.991729403,0.42529157,-0.8664007,0,0,0,0
44007,44,7,0.865385746,0.813276825,0.810994519,0.876177555,-0.11668023,-0.159430013,0.518717121,0.134938705,-0.593937092,-0.535305571,-0.673908992,-0.767130212,0.814902102,0.851349616,0.202212876,0.464332916,0.827587446,0.867892906,0.514383621,0.61881986,0.746929802,0.731478844,0.833064937,0.803346264,-0.853081166,-0.863194435,-0.451533924,-0.745920238,-0.013076466,-0.061988654,0.673504743,0.418105077,-0.921181177,-0.95752008,-0.391994407,-0.673292097,-0.971827898,-0.979660411,-0.491578456,-0.750224543,-0.900688341,-0.898736302,-0.505116152,-0.737867501,0.506924811,0.419319817,0.941099286,0.813209364,-0.263648591,-0.294084643,0.103783151,0.029823039,0.072340699,0.101708494,-0.225900403,-0.195987425,0.647027734,0.569977824,0.934655242,0.871684122,0.948714906,0.927945205,0.631311187,0.841885255,0.933252611,0.958049809,0.359788055,0.659193978,0.647288646,0.678832875,0.434293173,0.44359825,-0.928106987,-0.955873358,-0.403347283,-0.690785937,0.773249351,0.820158132,0.175063594,0.507648978
44009,44,9,0.976643787,0.964962355,0.838267037,0.85715271,0.850202733,0.939829181,0.816964161,0.845960027,0.634267454,0.74377826,0.270106205,0.424384168,0.428269153,0.589925045,0.762646161,0.723818584,0.723982003,0.810997225,0.349247365,0.488017247,0.178854039,0.04613824,-0.185323194,-0.22488663,-0.691448315,-0.714478739,-0.619810788,-0.656057503,-0.569247986,-0.668957063,0.333949594,0.068945679,-0.827512176,-0.910222675,-0.148477011,-0.427841546,-0.427198771,-0.470655282,0.522193243,0.298383032,0.65683694,0.772210413,-0.087772034,0.342963371,0.754005623,0.910948266,0.098804419,0.352487731,-0.535767341,-0.433900665,-0.007369289,0.166842455,0.27774679,0.15010865,-0.046149257,-0.361346563,0.724084948,0.793389568,0.350782061,0.724091596,0.588323121,0.726330631,0.252452754,0.390390364,0.603364471,0.706521826,0.206323817,0.305027946,0.567489511,0.661052432,0.064058364,0.18411782,-0.62818859,-0.76269399,-0.036168069,-0.490016239,0,0,0,0
45001,45,1,0.894118213,0.910336006,0.879043798,0.913639184,-0.872536162,-0.840068212,-0.968023202,-0.83234844,0.156481918,0.081631629,0.147239696,0.293371339,-0.286984743,-0.237498871,-0.76617855,-0.702869951,0.755760492,0.710764852,0.962124037,0.896230479,0.541001637,0.508290858,0.892622476,0.771690679,0.029512491,0.093244614,0.432739166,0.627223089,-0.866637782,-0.951496273,-0.235872619,0.495945052,-0.988494802,-0.937572023,-0.736880963,-0.075583505,-0.753226364,-0.835744436,-0.029845929,0.563906324,0.40893925,0.198641803,0.959117871,0.888105483,0,0,0,0,-0.225614489,-0.012318654,-0.895453218,-0.949709007,0.424422346,0.274675473,0.885846587,0.693388957,-0.227468198,-0.425264677,0.606633029,0.96460738,-0.672509871,-0.593947911,-0.850671947,-0.648853018,0.943955827,0.944478445,0.84366212,0.843019037,0.841825239,0.825578117,0.970167474,0.957585965,-0.500533092,-0.655488997,0.336721903,0.834753583,0,0,0,0
